outlet_id,outlet_name,outlet_type,territory_id,distributor_id,rep_id,city,tier,revenue_30d,orders_30d,avg_order_value_30d,revenue_previous_30d,orders_previous_30d,revenue_growth_30d,order_frequency_growth_30d,revenue_gap_vs_previous_30d,order_frequency_gap,last_order_date,days_since_last_order,active_skus_90d,category_count_90d,subcategory_count_90d,visits_30d,productive_visits_30d,avg_visit_duration_30d,productive_call_rate_30d,visits_per_week_30d,inventory_snapshots_90d,stockout_events_90d,avg_closing_stock_90d,stockout_rate_90d,current_month_revenue,revenue_target,target_achievement_pct,revenue_per_visit_30d,peer_group,peer_median_revenue_30d,revenue_index_vs_peer,revenue_growth_gap_vs_peer,inactive_30d_flag,declining_revenue_flag,high_stockout_flag,under_target_flag
1666,Tak Traders,Modern Trade,3,18,11,Bengaluru,A,28446.370000000003,4.0,7111.592500000001,5082.78,1.0,4.596616418574088,3.0,-23363.590000000004,-3.0,2025-12-30,1,31.0,5.0,15.0,5.0,5.0,20.4,1.0,1.1666666666666667,0.0,0.0,0.0,0.0,28446.370000000003,73356.69,38.77815370349998,5689.274,3_A,19782.739999999998,1.437938829504912,4.546008572601625,0,0,0,1
1667,Desai Traders,Convenience,6,25,86,Ahmedabad,A,32621.6,3.0,10873.866666666667,11407.81,2.0,1.8595847932249925,0.5,-21213.79,-1.0,2025-12-19,12,28.0,5.0,12.0,4.0,3.0,22.25,0.75,0.9333333333333333,0.0,0.0,0.0,0.0,32621.6,66919.64,48.74742302857577,8155.4,6_A,21985.86,1.4837536489361798,1.7841852874546642,0,0,0,1
1668,Thaman General Store,Convenience,3,18,67,Kochi,A,16790.6,3.0,5596.866666666666,16612.79,4.0,0.010703199161609679,-0.25,-177.80999999999767,1.0,2025-12-25,6,18.0,5.0,10.0,1.0,0.0,30.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,22757.809999999998,71127.83,31.995647835734616,16790.6,3_A,19782.739999999998,0.8487499709342589,-0.03990464681085351,0,0,0,1
1669,Sidhu Mart,Supermarket,6,31,74,Mumbai,A,28873.420000000002,4.0,7218.3550000000005,12046.64,2.0,1.3968027599397013,1.0,-16826.780000000002,-2.0,2025-12-28,3,25.0,5.0,10.0,2.0,2.0,27.0,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,28873.420000000002,68564.91,42.111074017307104,14436.710000000001,6_A,21985.86,1.3132722577147313,1.321403254169373,0,0,0,1
1670,Mahajan General Store,Supermarket,4,13,54,Ranchi,C,2951.66,1.0,2951.66,1141.04,1.0,1.5868155367033583,0.0,-1810.62,0.0,2025-12-31,0,11.0,5.0,8.0,3.0,0.0,20.666666666666668,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,2951.66,17135.64,17.22526850470715,983.8866666666667,4_C,1263.49,2.3361166293362037,2.2352297930811984,0,0,0,1
1671,Hans Traders,Pharmacy,6,31,74,Nashik,A,29042.0,6.0,4840.333333333333,18031.18,5.0,0.6106544330432062,0.2,-11010.82,-1.0,2025-12-23,8,30.0,5.0,14.0,3.0,2.0,28.0,0.6666666666666666,0.7000000000000001,195.0,0.0,48.87179487179487,0.0,29042.0,66133.22,43.914389772643766,9680.666666666666,6_A,21985.86,1.3209399131987558,0.5352549272728778,0,0,0,1
1672,Chowdhury Retail,General Trade,7,28,24,Bengaluru,C,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2025-10-19,73,2.0,1.0,2.0,2.0,1.0,20.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,17306.0,0.0,0.0,7_C,1610.4699999999998,0.0,,1,0,0,1
1673,Narayanan Retail,Supermarket,10,15,94,Surat,C,3586.2200000000003,2.0,1793.1100000000001,0.0,0.0,,,-3586.2200000000003,-2.0,2025-12-07,24,17.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,280.24615384615385,0.0,3586.2200000000003,20339.73,17.631600812793486,0.0,10_C,1784.86,2.0092444225317396,,0,0,0,1
1674,Gaba Retail,Pharmacy,12,19,36,Ranchi,C,3151.28,2.0,1575.64,4658.96,2.0,-0.32360870237134465,0.0,1507.6799999999998,0.0,2025-12-29,2,17.0,5.0,9.0,2.0,2.0,30.0,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,3151.28,17867.4,17.637037285783048,1575.64,12_C,1525.54,2.0656816602645622,0.2648264730775005,0,1,0,1
1675,Shanker Supermarket,Supermarket,1,34,27,Ludhiana,C,4328.3,3.0,1442.7666666666667,1823.74,1.0,1.3733097919659603,2.0,-2504.5600000000004,-2.0,2025-12-22,9,25.0,5.0,11.0,1.0,0.0,23.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,4328.3,20335.64,21.284306763888424,4328.3,1_C,1475.75,2.93294934778926,1.999882114577524,0,0,0,1
1676,Kurian Supermarket,Convenience,12,10,64,Kolkata,B,0.0,0.0,0.0,2754.62,1.0,-1.0,-1.0,2754.62,1.0,2025-11-05,56,15.0,5.0,10.0,1.0,0.0,10.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,37818.37,0.0,0.0,12_B,6060.66,0.0,-0.8988796217022266,1,1,0,1
1677,Grewal General Store,Pharmacy,4,2,41,Patna,A,16272.42,4.0,4068.105,39978.770000000004,4.0,-0.592973470669558,0.0,23706.350000000006,0.0,2025-12-24,7,47.0,5.0,14.0,1.0,1.0,15.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,16272.42,64353.45,25.286010307139712,16272.42,4_A,22237.399999999998,0.7317591085288748,-0.6618737136155431,0,1,0,1
1678,Atwal Traders,Supermarket,8,14,97,Ranchi,B,0.0,0.0,0.0,6357.06,3.0,-1.0,-1.0,6357.06,3.0,2025-12-01,30,14.0,5.0,10.0,1.0,0.0,30.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,786.94,38697.03,2.0335927589274942,0.0,8_B,5652.47,0.0,-0.8193916830100983,0,1,0,1
1679,Nazareth Retail,General Trade,8,14,97,Bhubaneswar,C,1474.47,1.0,1474.47,1063.33,1.0,0.3866532496967076,0.0,-411.1400000000001,0.0,2025-12-22,9,6.0,3.0,6.0,3.0,1.0,29.0,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,1474.47,20440.37,7.213519129056863,491.49,8_C,1474.47,1.0,0.9443979186259304,0,0,0,1
1680,Merchant Supermarket,Convenience,5,33,90,Ludhiana,B,9442.54,3.0,3147.513333333334,1119.13,1.0,7.437393332320641,2.0,-8323.41,-2.0,2025-12-28,3,20.0,5.0,11.0,1.0,1.0,37.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,9442.54,43160.41,21.877781049809304,9442.54,5_B,6391.82,1.477285029928878,7.790109939890212,0,0,0,1
1681,Hans Supermarket,Pharmacy,4,7,26,Kolkata,A,11063.3,2.0,5531.65,8354.06,1.0,0.3243021955791555,1.0,-2709.24,-1.0,2025-12-26,5,22.0,5.0,12.0,1.0,1.0,16.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,11063.3,60884.03,18.171103325453323,11063.3,4_A,22237.399999999998,0.4975087015568367,0.25540195263317034,0,0,0,1
1682,Gill Traders,General Trade,8,14,69,Patna,B,7564.99,3.0,2521.6633333333334,4204.74,1.0,0.799157617355651,2.0,-3360.25,-2.0,2025-12-18,13,17.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7564.99,41162.96,18.37814870456352,0.0,8_B,5652.47,1.3383511986795151,0.9797659343455527,0,0,0,1
1683,Ravi Retail,Modern Trade,7,28,79,Coimbatore,C,5405.71,2.0,2702.855,0.0,0.0,,,-5405.71,-2.0,2025-12-18,13,13.0,5.0,9.0,1.0,1.0,21.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,5405.71,18797.83,28.75709589883513,5405.71,7_C,1610.4699999999998,3.356603972753296,,0,0,0,1
1684,Sane Mart,Modern Trade,3,23,20,Hyderabad,A,20684.92,2.0,10342.46,27715.14,5.0,-0.25365991295732226,-0.6,7030.220000000001,3.0,2025-12-27,4,37.0,5.0,13.0,1.0,0.0,13.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,20684.92,60644.5,34.108484693583094,20684.92,3_A,19782.739999999998,1.0456044006037586,-0.30426775892978547,0,1,0,1
1685,Varma Mart,General Trade,7,12,28,Chennai,A,37064.84,5.0,7412.967999999999,28985.87,5.0,0.27872097680697516,0.0,-8078.9699999999975,0.0,2025-12-29,2,45.0,5.0,14.0,3.0,3.0,37.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,40293.39,64504.48,62.46603336698474,12354.946666666665,7_A,22880.32,1.6199441266555712,0.28270729258861765,0,0,0,1
1686,Narang Supermarket,Modern Trade,4,13,54,Guwahati,C,3972.23,1.0,3972.23,2680.92,2.0,0.4816667412679229,-0.5,-1291.31,1.0,2025-12-06,25,27.0,5.0,13.0,1.0,1.0,37.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,3972.23,21727.41,18.282114619275834,3972.23,4_C,1263.49,3.143855511321815,1.1300809976457629,0,0,0,1
1687,Chadha Traders,Supermarket,1,5,52,Ludhiana,C,140.4,1.0,140.4,5438.5,1.0,-0.9741840581042568,0.0,5298.1,0.0,2025-12-12,19,7.0,4.0,6.0,2.0,2.0,35.0,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,140.4,18057.58,0.7775128228699526,70.2,1_C,1475.75,0.09513806539047942,-0.347611735492693,0,1,0,1
1688,Rattan Mart,Supermarket,11,9,56,Hyderabad,B,15641.349999999999,4.0,3910.3374999999996,7780.37,3.0,1.0103606897872464,0.3333333333333333,-7860.979999999999,-1.0,2025-12-17,14,26.0,5.0,12.0,3.0,2.0,24.666666666666668,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,15641.349999999999,38208.8,40.93651200770502,5213.783333333333,11_B,5734.650000000001,2.727516064624693,1.403065715976124,0,0,0,1
1689,Chandran Supermarket,Modern Trade,5,16,42,Jaipur,C,0.0,0.0,0.0,8930.57,5.0,-1.0,-1.0,8930.57,5.0,2025-11-24,37,25.0,5.0,11.0,3.0,1.0,33.666666666666664,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,16576.71,0.0,0.0,5_C,1965.2,0.0,-0.5530930221458649,1,1,0,1
1690,Goyal General Store,Convenience,3,18,91,Kochi,B,8055.03,2.0,4027.515,11495.630000000001,2.0,-0.29929634130534827,0.0,3440.6000000000013,0.0,2025-12-22,9,18.0,5.0,8.0,3.0,1.0,27.333333333333332,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,8055.03,42882.31,18.78403938593793,2685.0099999999998,3_B,5507.8,1.4624768510112929,-0.0599454120085732,0,1,0,1
1691,Dey Supermarket,General Trade,5,22,71,Jaipur,B,3493.38,2.0,1746.69,8759.5,3.0,-0.6011895656144757,-0.3333333333333333,5266.12,1.0,2025-12-20,11,16.0,5.0,12.0,6.0,2.0,25.0,0.3333333333333333,1.4000000000000001,0.0,0.0,0.0,0.0,3493.38,35271.02,9.90439176411683,582.23,5_B,6391.82,0.5465391703771383,-0.24847295804490477,0,1,0,1
1692,Sood Mart,General Trade,11,9,56,Bengaluru,C,2316.54,1.0,2316.54,0.0,0.0,,,-2316.54,-1.0,2025-12-10,21,4.0,3.0,4.0,1.0,0.0,40.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,2316.54,16967.23,13.653024094091965,2316.54,11_C,2316.54,1.0,,0,0,0,1
1693,Naik Mart,General Trade,6,21,45,Surat,C,5941.36,1.0,5941.36,4484.0,1.0,0.3250133809099018,0.0,-1457.3599999999997,0.0,2025-12-29,2,11.0,5.0,10.0,1.0,1.0,8.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,5941.36,17895.73,33.199875053993324,5941.36,6_C,1535.8200000000002,3.8685262595877115,0.8348967210582543,0,0,0,1
1694,Kothari General Store,Convenience,9,11,73,Chandigarh,C,2660.54,3.0,886.8466666666667,1105.69,1.0,1.4062259765395362,2.0,-1554.85,-2.0,2025-12-25,6,19.0,5.0,11.0,4.0,2.0,13.0,0.5,0.9333333333333333,0.0,0.0,0.0,0.0,2660.54,18714.3,14.216615101820535,665.135,9_C,1106.01,2.40552978725328,1.9011223784224112,0,0,0,1
1695,Ahuja Retail,Convenience,5,33,51,Jaipur,C,0.0,0.0,0.0,6064.139999999999,2.0,-1.0,-1.0,6064.139999999999,2.0,2025-11-27,34,11.0,5.0,9.0,2.0,0.0,21.5,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,21720.27,0.0,0.0,5_C,1965.2,0.0,-0.5530930221458649,1,1,0,1
1696,Lal Mart,Convenience,9,11,73,Ludhiana,C,805.63,1.0,805.63,2419.15,1.0,-0.6669780708099952,0.0,1613.52,0.0,2025-12-27,4,6.0,3.0,5.0,1.0,0.0,40.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,805.63,19636.26,4.102767023862997,805.63,9_C,1106.01,0.7284111355231869,-0.17208166892712007,0,1,0,1
1697,Rajagopal Retail,Convenience,7,28,79,Bengaluru,C,2403.55,1.0,2403.55,1712.08,1.0,0.40387715527311824,0.0,-691.4700000000003,0.0,2025-12-19,12,26.0,5.0,11.0,2.0,1.0,30.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,2403.55,20168.36,11.917429081987827,1201.775,7_C,1610.4699999999998,1.4924525138624132,0.8515915405365808,0,0,0,1
1698,Keer Mart,Modern Trade,2,29,9,Nashik,B,9208.86,2.0,4604.43,0.0,0.0,,,-9208.86,-2.0,2025-12-27,4,5.0,3.0,3.0,4.0,4.0,26.0,1.0,0.9333333333333333,0.0,0.0,0.0,0.0,9208.86,42797.77,21.51714914118189,2302.215,2_B,7635.110000000001,1.2061201475813708,,0,0,0,1
1699,Sekhon Traders,General Trade,7,28,24,Bengaluru,C,1445.37,1.0,1445.37,0.0,0.0,,,-1445.37,-1.0,2025-12-22,9,2.0,2.0,2.0,2.0,2.0,18.0,1.0,0.4666666666666667,0.0,0.0,0.0,0.0,1445.37,21803.04,6.6292131739427145,722.685,7_C,1610.4699999999998,0.8974833433718108,,0,0,0,1
1700,Loke Traders,Pharmacy,6,31,74,Surat,C,273.5,1.0,273.5,0.0,0.0,,,-273.5,-1.0,2025-12-19,12,7.0,3.0,5.0,2.0,1.0,25.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,273.5,20023.37,1.3659039412446556,136.75,6_C,1535.8200000000002,0.17808076467294343,,0,0,0,1
1701,Narayan Traders,Supermarket,2,29,40,Ahmedabad,A,6090.2699999999995,2.0,3045.1349999999998,19415.16,4.0,-0.6863136847700456,-0.5,13324.89,2.0,2025-12-15,16,22.0,5.0,10.0,3.0,3.0,33.333333333333336,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,14193.17,55707.63,25.477964149614696,2030.09,2_A,21794.730000000003,0.27943773563609176,-0.8210873471507105,0,1,0,1
1702,Mittal General Store,Supermarket,4,7,26,Bhubaneswar,B,11181.91,3.0,3727.3033333333333,3798.21,2.0,1.943994671174053,0.5,-7383.7,-1.0,2025-12-27,4,21.0,5.0,14.0,2.0,1.0,31.0,0.5,0.4666666666666667,195.0,0.0,218.1948717948718,0.0,11181.91,33061.97,33.821063899096146,5590.955,4_B,5210.49,2.146038088548294,2.135246599785006,0,0,0,1
1703,Apte Supermarket,General Trade,1,17,3,Ludhiana,A,48412.08,8.0,6051.51,24088.86,3.0,1.009728978457262,1.6666666666666667,-24323.22,-5.0,2025-12-25,6,47.0,5.0,15.0,5.0,3.0,28.4,0.6,1.1666666666666667,195.0,0.0,68.08717948717948,0.0,48412.08,60246.7,80.3564012634717,9682.416000000001,1_A,22934.37,2.11089644058241,0.9213965042548006,0,0,0,0
1704,Lal Traders,Supermarket,7,20,68,Bengaluru,A,2734.97,1.0,2734.97,45336.37,7.0,-0.9396738203786497,-0.8571428571428571,42601.4,6.0,2025-12-13,18,33.0,5.0,13.0,2.0,1.0,15.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,2734.97,71885.34,3.8046283150361395,1367.485,7_A,22880.32,0.11953373029747835,-0.9356875045970072,0,1,0,1
1705,Parsa Mart,Convenience,4,13,48,Kolkata,C,2241.2,1.0,2241.2,0.0,0.0,,,-2241.2,-1.0,2025-12-31,0,5.0,4.0,4.0,3.0,2.0,24.0,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,2241.2,20495.28,10.935200690110113,747.0666666666666,4_C,1263.49,1.7738169672890167,,0,0,0,1
1706,Keer Supermarket,Modern Trade,7,20,13,Chennai,C,0.0,0.0,0.0,3449.67,2.0,-1.0,-1.0,3449.67,2.0,2025-11-15,46,5.0,3.0,4.0,1.0,0.0,21.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,21568.61,0.0,0.0,7_C,1610.4699999999998,0.0,-0.5522856147365374,1,1,0,1
1707,Bhatia Traders,General Trade,6,25,65,Pune,C,8822.68,4.0,2205.67,7974.9400000000005,4.0,0.10630048627325092,0.0,-847.7399999999998,0.0,2025-12-30,1,34.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.68,20606.04,42.815989874813404,0.0,6_C,1535.8200000000002,5.7446054876222465,0.6161838264216035,0,0,0,1
1708,Dani Mart,Convenience,2,29,40,Ahmedabad,A,59779.38,6.0,9963.23,25973.21,7.0,1.3015784340865069,-0.14285714285714285,-33806.17,1.0,2025-12-30,1,57.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59779.38,56038.51,106.67553437805537,0.0,2_A,21794.730000000003,2.7428364563360037,1.1668047717058418,0,0,0,0
1709,Shroff Supermarket,Supermarket,4,1,25,Guwahati,A,18977.89,3.0,6325.963333333333,22160.18,4.0,-0.14360397794602756,-0.25,3182.290000000001,1.0,2025-12-28,3,28.0,5.0,13.0,6.0,5.0,20.833333333333332,0.8333333333333334,1.4000000000000001,0.0,0.0,0.0,0.0,18977.89,61055.73,31.082897542949695,3162.9816666666666,4_A,22237.399999999998,0.8534221626629013,-0.21250422089201276,0,0,0,1
1710,Mohanty Supermarket,General Trade,12,8,50,Ranchi,C,4362.71,2.0,2181.355,1038.22,1.0,3.202105526766966,1.0,-3324.49,-1.0,2025-12-20,11,12.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4362.71,19583.98,22.276932472357508,0.0,12_C,1525.54,2.859780798930215,3.7905407022158113,0,0,0,1
1711,Dutta General Store,Supermarket,10,32,63,Pune,C,4708.12,3.0,1569.3733333333332,0.0,0.0,,,-4708.12,-3.0,2025-12-12,19,16.0,5.0,10.0,2.0,1.0,25.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,4708.12,18176.78,25.9018373991433,2354.06,10_C,1784.86,2.637809127886781,,0,0,0,1
1712,Ravi Supermarket,General Trade,9,11,85,Ludhiana,A,37510.270000000004,5.0,7502.054000000001,5198.9,1.0,6.215039719940758,4.0,-32311.370000000003,-4.0,2025-12-27,4,46.0,5.0,13.0,2.0,1.0,24.0,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,37510.270000000004,55985.52,66.99994927259763,18755.135000000002,9_A,20504.7,1.8293498563743924,6.104992871497438,0,0,0,1
1713,Thakkar Supermarket,Pharmacy,9,11,73,Ludhiana,C,1031.21,1.0,1031.21,0.0,0.0,,,-1031.21,-1.0,2025-12-20,11,6.0,4.0,6.0,1.0,1.0,14.0,1.0,0.23333333333333334,195.0,0.0,300.5230769230769,0.0,1031.21,20439.11,5.04527839030173,1031.21,9_C,1106.01,0.9323695084131247,,0,0,0,1
1714,Mukhopadhyay Mart,Supermarket,5,16,42,Jaipur,B,2558.45,2.0,1279.225,5565.2,2.0,-0.5402770789908719,0.0,3006.75,0.0,2025-12-25,6,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2558.45,38633.58,6.622347708910227,0.0,5_B,6391.82,0.40026940683561174,-0.18756047142130094,0,1,0,1
1715,Dalal Traders,General Trade,1,17,49,Delhi,B,10282.96,3.0,3427.653333333333,20667.79,4.0,-0.5024644628187146,-0.25,10384.830000000002,1.0,2025-12-19,12,33.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10282.96,41024.95,25.065137190904558,0.0,1_B,5467.655000000001,1.880689253436802,-0.5004172245772156,0,1,0,1
1716,Merchant Retail,General Trade,2,29,40,Surat,C,1721.37,1.0,1721.37,2419.34,1.0,-0.2884960361090216,0.0,697.9700000000003,0.0,2025-12-03,28,9.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,289.81538461538463,0.0,1721.37,19456.7,8.847183746472936,0.0,2_C,1065.73,1.6152027248927963,0.14532802929859506,0,1,0,1
1717,Pillai Supermarket,Convenience,2,29,40,Nashik,C,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2025-10-26,66,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19759.77,0.0,0.0,2_C,1065.73,0.0,,1,0,0,1
1718,Kant Retail,Pharmacy,8,14,69,Kolkata,A,8471.69,2.0,4235.845,17305.35,3.0,-0.5104583264712935,-0.3333333333333333,8833.659999999998,1.0,2025-12-31,0,24.0,5.0,11.0,3.0,3.0,24.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,8471.69,64211.88,13.193337432263313,2823.896666666667,8_A,21023.8,0.40295712478238954,-0.4918027445770538,0,1,0,1
1719,Kanda Supermarket,Modern Trade,3,23,88,Kochi,C,1110.39,1.0,1110.39,6888.0,2.0,-0.8387935540069686,-0.5,5777.61,1.0,2025-12-27,4,15.0,5.0,10.0,1.0,0.0,17.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1110.39,18234.53,6.089490653172855,1110.39,3_C,1975.87,0.5619752311639936,-0.48161176391842153,0,1,0,1
1720,Deol Mart,Modern Trade,7,12,28,Bengaluru,B,1074.94,1.0,1074.94,2947.31,1.0,-0.6352809850338105,0.0,1872.37,0.0,2025-12-13,18,14.0,5.0,9.0,2.0,1.0,20.5,0.5,0.4666666666666667,0.0,0.0,0.0,0.0,1074.94,40986.28,2.6226825171740398,537.47,7_B,6107.09,0.176015090656925,-0.41535296226089446,0,1,0,1
1721,Sridhar Supermarket,General Trade,12,10,64,Bhubaneswar,C,583.31,1.0,583.31,0.0,0.0,,,-583.31,-1.0,2025-12-31,0,14.0,4.0,9.0,5.0,3.0,29.6,0.6,1.1666666666666667,0.0,0.0,0.0,0.0,583.31,19150.9,3.0458620743672613,116.66199999999999,12_C,1525.54,0.3823629665561047,,0,0,0,1
1722,Dua Retail,Modern Trade,2,26,38,Mumbai,C,0.0,0.0,0.0,5868.76,2.0,-1.0,-1.0,5868.76,2.0,2025-12-01,30,18.0,5.0,11.0,3.0,1.0,24.666666666666668,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,3004.45,20151.08,14.909622710048293,0.0,2_C,1065.73,0.0,-0.5661759345923834,0,1,0,1
1723,Sha Supermarket,Modern Trade,1,5,52,Delhi,A,35613.19,6.0,5935.531666666667,12192.05,2.0,1.9210173842791003,2.0,-23421.140000000003,-4.0,2025-12-31,0,42.0,5.0,14.0,3.0,1.0,37.333333333333336,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,40239.229999999996,61334.48,65.60621366644014,11871.063333333334,1_A,22934.37,1.5528305333872263,1.832684910076639,0,0,0,1
1724,Prakash Retail,Modern Trade,3,23,88,Coimbatore,C,378.69,1.0,378.69,0.0,0.0,,,-378.69,-1.0,2025-12-19,12,6.0,4.0,6.0,3.0,2.0,30.333333333333332,0.6666666666666666,0.7000000000000001,0.0,0.0,0.0,0.0,378.69,16757.25,2.259857673544287,126.23,3_C,1975.87,0.1916573458780183,,0,0,0,1
1725,Sagar Traders,Pharmacy,12,19,53,Kolkata,B,0.0,0.0,0.0,16007.970000000001,3.0,-1.0,-1.0,16007.970000000001,3.0,2025-11-18,43,19.0,5.0,10.0,3.0,3.0,19.0,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,39063.92,0.0,0.0,12_B,6060.66,0.0,-0.8988796217022266,1,1,0,1
1726,Sinha Traders,General Trade,10,32,33,Nashik,A,4924.14,1.0,4924.14,6956.71,3.0,-0.29217403054029845,-0.6666666666666666,2032.5699999999997,2.0,2025-12-10,21,11.0,5.0,7.0,2.0,1.0,15.5,0.5,0.4666666666666667,195.0,0.0,65.96410256410256,0.0,4924.14,73239.6,6.723330001802304,2462.07,10_A,24727.44,0.19913666760489565,-0.4503743312018919,0,1,0,1
1727,Yogi General Store,General Trade,3,18,89,Chennai,A,0.0,0.0,0.0,14451.550000000001,3.0,-1.0,-1.0,14451.550000000001,3.0,2025-11-16,45,20.0,5.0,13.0,3.0,1.0,21.333333333333332,0.3333333333333333,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,65135.33,0.0,0.0,3_A,19782.739999999998,0.0,-1.0506078459724633,1,1,0,1
1728,Kamdar Retail,Pharmacy,7,28,24,Coimbatore,B,9223.779999999999,4.0,2305.9449999999997,6556.709999999999,3.0,0.4067695536328433,0.3333333333333333,-2667.0699999999997,-1.0,2025-12-29,2,30.0,5.0,13.0,2.0,0.0,32.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,13592.47,36983.57,36.752725602206596,4611.889999999999,7_B,6107.09,1.5103396216528655,0.6266975764057593,0,0,0,1
1729,Kota Traders,Modern Trade,8,14,34,Kolkata,C,0.0,0.0,0.0,1414.5500000000002,2.0,-1.0,-1.0,1414.5500000000002,2.0,2025-11-25,36,6.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21336.27,0.0,0.0,8_C,1474.47,0.0,-0.4422553310707772,1,1,0,1
1730,Bumb General Store,Pharmacy,4,7,26,Bhubaneswar,B,4930.59,1.0,4930.59,5660.73,2.0,-0.12898336433640176,-0.5,730.1399999999994,1.0,2025-12-11,20,25.0,5.0,15.0,4.0,1.0,17.0,0.25,0.9333333333333333,195.0,0.0,201.51282051282053,0.0,4930.59,39961.35,12.338396976078137,1232.6475,4_B,5210.49,0.9462814437797598,0.0622685642745513,0,0,0,1
1731,Vora General Store,Modern Trade,12,8,50,Bhubaneswar,A,29677.15,4.0,7419.2875,26308.870000000003,5.0,0.12802830376219118,-0.2,-3368.279999999999,1.0,2025-12-29,2,49.0,5.0,15.0,3.0,3.0,23.666666666666668,1.0,0.7000000000000001,0.0,0.0,0.0,0.0,29677.15,66166.38,44.852310191369085,9892.383333333333,12_A,24540.835,1.2092966681859034,-0.0016932178377463691,0,0,0,1
1732,Sekhon Supermarket,Modern Trade,7,28,57,Coimbatore,C,3716.16,2.0,1858.08,2071.54,1.0,0.7939117757803373,1.0,-1644.62,-1.0,2025-12-25,6,26.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3716.16,16360.33,22.714456248743147,0.0,7_C,1610.4699999999998,2.3075002949449543,1.2416261610438,0,0,0,1
1733,Wable Retail,Supermarket,9,11,73,Delhi,C,2308.84,1.0,2308.84,0.0,0.0,,,-2308.84,-1.0,2025-12-09,22,5.0,5.0,5.0,1.0,1.0,34.0,1.0,0.23333333333333334,0.0,0.0,0.0,0.0,2308.84,19041.27,12.1254517161933,2308.84,9_C,1106.01,2.0875398956609796,,0,0,0,1
